unit,               hm,                  cTime,       dt,       chm,sat,sel,mod,  Tb,  Vb,  Ib,   ioc,  voc_soc,    Vsat,dV_dyn,Voc_stat,Voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro_20221028, 2022-10-29T03:45:51,  60374765.947, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.499,13.07990,    13.80000,-0.24323,13.32737,13.07986,   0.243400, 0.50000,0.49944,0.49958,
pro_20221028, 2022-10-29T03:45:51,  60374766.047, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.516,13.07990,    13.80000,-0.24368,13.32796,13.07986,   0.243400, 0.50000,0.49944,0.49957,
pro_20221028, 2022-10-29T03:45:51,  60374766.147, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.533,13.07990,    13.80000,-0.24412,13.32854,13.07986,   0.243400, 0.50000,0.49944,0.49955,
pro_20221028, 2022-10-29T03:45:52,  60374766.247, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.550,13.07989,    13.80000,-0.24457,13.32913,13.07986,   0.243400, 0.50000,0.49944,0.49954,
pro_20221028, 2022-10-29T03:45:52,  60374766.347, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.568,13.07989,    13.80000,-0.24502,13.32971,13.07986,   0.243400, 0.50000,0.49944,0.49952,
pro_20221028, 2022-10-29T03:45:52,  60374766.447, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.585,13.07988,    13.80000,-0.24546,13.33029,13.07986,   0.243400, 0.50000,0.49944,0.49951,
pro_20221028, 2022-10-29T03:45:52,  60374766.547, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.602,13.07988,    13.80000,-0.24591,13.33088,13.07986,   0.243400, 0.50000,0.49944,0.49950,
pro_20221028, 2022-10-29T03:45:52,  60374766.647, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.619,13.07988,    13.80000,-0.24635,13.33146,13.07986,   0.243400, 0.50000,0.49944,0.49948,
pro_20221028, 2022-10-29T03:45:52,  60374766.747, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.636,13.07987,    13.80000,-0.24680,13.33204,13.07986,   0.243400, 0.50000,0.49944,0.49947,
pro_20221028, 2022-10-29T03:45:52,  60374766.847, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.653,13.07987,    13.80000,-0.24724,13.33262,13.07986,   0.243400, 0.50000,0.49944,0.49945,
pro_20221028, 2022-10-29T03:45:52,  60374766.947, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.670,13.07987,    13.80000,-0.24768,13.33320,13.07986,   0.243400, 0.50000,0.49944,0.49944,
pro_20221028, 2022-10-29T03:45:52,  60374767.047, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.687,13.07986,    13.80000,-0.24812,13.33378,13.07986,   0.243400, 0.50000,0.49944,0.49943,
pro_20221028, 2022-10-29T03:45:52,  60374767.147, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.703,13.07986,    13.80000,-0.24857,13.33436,13.07986,   0.243400, 0.50000,0.49944,0.49941,
pro_20221028, 2022-10-29T03:45:53,  60374767.247, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.720,13.07986,    13.80000,-0.24901,13.33494,13.07979,   0.255148, 0.50000,0.49916,0.49940,
pro_20221028, 2022-10-29T03:45:53,  60374767.347, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.737,13.07985,    13.80000,-0.24945,13.33552,13.07979,   0.255148, 0.50000,0.49916,0.49939,
pro_20221028, 2022-10-29T03:45:53,  60374767.447, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.754,13.07985,    13.80000,-0.24989,13.33609,13.07979,   0.255148, 0.50000,0.49916,0.49937,
pro_20221028, 2022-10-29T03:45:53,  60374767.547, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.771,13.07985,    13.80000,-0.25033,13.33667,13.07979,   0.255148, 0.50000,0.49916,0.49936,
pro_20221028, 2022-10-29T03:45:53,  60374767.647, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.788,13.07984,    13.80000,-0.25077,13.33725,13.07979,   0.255148, 0.50000,0.49916,0.49934,
pro_20221028, 2022-10-29T03:45:53,  60374767.747, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.805,13.07984,    13.80000,-0.25121,13.33782,13.07979,   0.255148, 0.50000,0.49916,0.49933,
pro_20221028, 2022-10-29T03:45:53,  60374767.847, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.822,13.07984,    13.80000,-0.25165,13.33840,13.07979,   0.255148, 0.50000,0.49916,0.49932,
pro_20221028, 2022-10-29T03:45:53,  60374767.947, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.839,13.07983,    13.80000,-0.25208,13.33897,13.07979,   0.255148, 0.50000,0.49916,0.49930,
pro_20221028, 2022-10-29T03:45:53,  60374768.048, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.856,13.07983,    13.80000,-0.25252,13.33954,13.07979,   0.255148, 0.50000,0.49916,0.49929,
pro_20221028, 2022-10-29T03:45:53,  60374768.147, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.873,13.07983,    13.80000,-0.25296,13.34012,13.07979,   0.255148, 0.50000,0.49916,0.49927,
pro_20221028, 2022-10-29T03:45:54,  60374768.247, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.889,13.07982,    13.80000,-0.25339,13.34069,13.07979,   0.255148, 0.50000,0.49916,0.49926,
pro_20221028, 2022-10-29T03:45:54,  60374768.347, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.906,13.07982,    13.80000,-0.25383,13.34126,13.07979,   0.255148, 0.50000,0.49916,0.49925,
pro_20221028, 2022-10-29T03:45:54,  60374768.447, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.923,13.07981,    13.80000,-0.25426,13.34183,13.07979,   0.255148, 0.50000,0.49916,0.49923,
pro_20221028, 2022-10-29T03:45:54,  60374768.547, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.940,13.07981,    13.80000,-0.25470,13.34240,13.07979,   0.255148, 0.50000,0.49916,0.49922,
pro_20221028, 2022-10-29T03:45:54,  60374768.647, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.957,13.07981,    13.80000,-0.25513,13.34297,13.07979,   0.255148, 0.50000,0.49916,0.49920,
pro_20221028, 2022-10-29T03:45:54,  60374768.747, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.973,13.07980,    13.80000,-0.25557,13.34354,13.07979,   0.255148, 0.50000,0.49916,0.49919,
pro_20221028, 2022-10-29T03:45:54,  60374768.848, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -0.990,13.07980,    13.80000,-0.25600,13.34411,13.07979,   0.255148, 0.50000,0.49916,0.49918,
pro_20221028, 2022-10-29T03:45:54,  60374768.947, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.007,13.07980,    13.80000,-0.25643,13.34468,13.07979,   0.255148, 0.50000,0.49916,0.49916,
pro_20221028, 2022-10-29T03:45:54,  60374769.047, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.024,13.07979,    13.80000,-0.25686,13.34525,13.07979,   0.255148, 0.50000,0.49916,0.49915,
pro_20221028, 2022-10-29T03:45:54,  60374769.148, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.041,13.07979,    13.80000,-0.25730,13.34582,13.07979,   0.255148, 0.50000,0.49916,0.49914,
pro_20221028, 2022-10-29T03:45:55,  60374769.247, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.057,13.07979,    13.80000,-0.25773,13.34638,13.07972,   0.266665, 0.50000,0.49888,0.49912,
pro_20221028, 2022-10-29T03:45:55,  60374769.348, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.074,13.07978,    13.80000,-0.25816,13.34695,13.07972,   0.266665, 0.50000,0.49888,0.49911,
pro_20221028, 2022-10-29T03:45:55,  60374769.448, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.091,13.07978,    13.80000,-0.25859,13.34752,13.07972,   0.266665, 0.50000,0.49888,0.49909,
pro_20221028, 2022-10-29T03:45:55,  60374769.547, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.108,13.07978,    13.80000,-0.25902,13.34808,13.07972,   0.266665, 0.50000,0.49888,0.49908,
pro_20221028, 2022-10-29T03:45:55,  60374769.647, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.124,13.07977,    13.80000,-0.25945,13.34865,13.07972,   0.266665, 0.50000,0.49888,0.49907,
pro_20221028, 2022-10-29T03:45:55,  60374769.747, 0.100,   0,  0,  0,  7,  25.0,13.080,   -50.000,    -1.141,13.07977,    13.80000,-0.25987,13.34921,13.07972,   0.266665, 0.50000,0.49888,0.49905,
